ak;14;OTHER
ak;15;OTHER
ak;16;OTHER
ak;17;OTHER
ak;18;OTHER
ak;19;OTHER
ak;20;OTHER
ak;21;OTHER
ak;22;OTHER
ak;23;OTHER
ak;24;OTHER
ak;25;OTHER
ak;26;OTHER
ak;27;OTHER
ak;28;OTHER
ak;29;OTHER
ak;30;OTHER
ak;31;OTHER
ak;32;OTHER
ak;33;OTHER
ak;34;OTHER
ak;35;OTHER
ak;36;OTHER
ak;37;OTHER
ak;38;OTHER
ak;39;OTHER
ak;40;OTHER
ak;41;OTHER
ak;42;OTHER
ak;43;OTHER
ak;44;OTHER
ak;45;OTHER
ak;46;OTHER
ak;47;OTHER
ak;48;OTHER
ak;49;OTHER
ak;50;OTHER
ak;51;OTHER
ak;52;OTHER
ak;53;OTHER
ak;54;OTHER
ak;55;OTHER
ak;56;OTHER
ak;57;OTHER
ak;58;OTHER
ak;59;OTHER
ak;60;OTHER
ak;61;OTHER
ak;62;OTHER
ak;63;OTHER
ak;64;OTHER
ak;65;OTHER
ak;66;OTHER
ak;67;OTHER
ak;68;OTHER
ak;69;OTHER
ak;70;OTHER
ak;71;OTHER
ak;72;OTHER
ak;73;OTHER
ak;74;OTHER
ak;75;OTHER
ak;76;OTHER
ak;77;OTHER
ak;78;OTHER
ak;79;OTHER
ak;80;OTHER
ak;81;OTHER
ak;82;OTHER
ak;83;OTHER
ak;84;OTHER
ak;85;OTHER
ak;86;OTHER
ak;87;OTHER
ak;88;OTHER
ak;89;OTHER
ak;90;OTHER
ak;91;OTHER
ak;92;OTHER
ak;93;OTHER
ak;94;OTHER
ak;95;OTHER
ak;96;OTHER
ak;97;OTHER
ak;98;OTHER
ak;99;OTHER
ak;100;OTHER
ak;101;OTHER
ak;102;OTHER
ak;103;OTHER
ak;104;OTHER
ak;105;OTHER
ak;106;OTHER
ak;107;OTHER
ak;108;OTHER
ak;109;OTHER
ak;110;OTHER
ak;111;OTHER
ak;112;OTHER
ak;113;OTHER
ak;114;OTHER
ak;115;OTHER
ak;116;OTHER
ak;117;OTHER
ak;118;OTHER
ak;119;OTHER
ak;120;OTHER
ak;121;OTHER
ak;122;OTHER
ak;123;OTHER
ak;124;OTHER
ak;125;OTHER
ak;126;OTHER
ak;127;OTHER
ak;128;OTHER
ak;129;OTHER
ak;130;OTHER
ak;131;OTHER
ak;132;OTHER
ak;133;OTHER
ak;134;OTHER
ak;135;OTHER
ak;136;OTHER
ak;137;OTHER
ak;138;OTHER
ak;139;OTHER
ak;140;OTHER
ak;141;OTHER
ak;142;OTHER
ak;143;OTHER
ak;144;OTHER
ak;145;OTHER
ak;146;OTHER
ak;147;OTHER
ak;148;OTHER
ak;149;OTHER
ak;150;OTHER
ak;151;OTHER
ak;152;OTHER
ak;153;OTHER
ak;154;OTHER
ak;155;OTHER
ak;156;OTHER
ak;157;OTHER
ak;158;OTHER
ak;159;OTHER
ak;160;OTHER
ak;161;OTHER
ak;162;OTHER
ak;163;OTHER
ak;164;OTHER
ak;165;OTHER
ak;166;OTHER
ak;167;OTHER
ak;168;OTHER
ak;169;OTHER
ak;170;OTHER
ak;171;OTHER
ak;172;OTHER
ak;173;OTHER
ak;174;OTHER
ak;175;OTHER
ak;176;OTHER
ak;177;OTHER
ak;178;OTHER
ak;179;OTHER
ak;180;OTHER
ak;181;OTHER
ak;182;OTHER
ak;183;OTHER
ak;184;OTHER
ak;185;OTHER
ak;186;OTHER
ak;187;OTHER
ak;188;OTHER
ak;189;OTHER
ak;190;OTHER
ak;191;OTHER
ak;192;OTHER
ak;193;OTHER
ak;194;OTHER
ak;195;OTHER
ak;196;OTHER
ak;197;OTHER
ak;198;OTHER
ak;199;OTHER
ak;200;OTHER
ak;1000;OTHER
ak;10000;OTHER
ak;100000;OTHER
ak;1000000;OTHER
ak;1000001;OTHER
ak;2000000;OTHER
ak;1001;OTHER
ak;1002;OTHER
ak;1003;OTHER
ak;1004;OTHER
ak;1011;OTHER
ak;1012;OTHER
ak;1013;OTHER
ak;1014;OTHER
ak;1019;OTHER
ak;1021;OTHER
ak;1022;OTHER
ak;1024;OTHER
ak;1101;OTHER
ak;1121;OTHER
ak;5000;OTHER
ak;15000;OTHER
ak;20000;OTHER
ak;40000;OTHER
ak;60000;OTHER
ak;80000;OTHER
ak;1100000;OTHER
ak;2100000;OTHER
ak;3000000;OTHER
ak;0.1;OTHER
ak;0.2;OTHER
ak;0.3;OTHER
ak;0.4;OTHER
ak;0.5;OTHER
ak;0.6;OTHER
ak;0.7;OTHER
ak;0.8;OTHER
ak;0.9;OTHER
ak;1.1;OTHER
ak;1.2;OTHER
ak;1.3;OTHER
ak;1.4;OTHER
ak;1.5;OTHER
ak;1.6;OTHER
ak;1.7;OTHER
ak;1.8;OTHER
ak;1.9;OTHER
ak;2.1;OTHER
ak;2.2;OTHER
ak;2.3;OTHER
ak;2.4;OTHER
ak;2.5;OTHER
ak;2.6;OTHER
ak;2.7;OTHER
ak;0.01;OTHER
ak;0.02;OTHER
ak;0.03;OTHER
ak;0.04;OTHER
ak;0.05;OTHER
ak;0.11;OTHER
ak;0.12;OTHER
ak;0.13;OTHER
ak;0.14;OTHER
ak;0.15;OTHER
ak;0.21;OTHER
ak;0.32;OTHER
ak;0.91;OTHER
ak;1.01;OTHER
ak;1.11;OTHER
ak;1.21;OTHER
ak;10.1;OTHER
ak;10.2;OTHER
ak;100.1;OTHER
ak;0.001;OTHER
ak;1.0E-4;OTHER
ak;-1;ONE
ak;-5;OTHER
ak;-1.5;OTHER
ak;-21;OTHER
am;0;ONE
am;1;ONE
am;2;OTHER
am;3;OTHER
am;4;OTHER
am;5;OTHER
am;6;OTHER
am;7;OTHER
am;8;OTHER
am;9;OTHER
am;10;OTHER
am;11;OTHER
am;12;OTHER
am;13;OTHER
am;14;OTHER
am;15;OTHER
am;16;OTHER
am;17;OTHER
am;18;OTHER
am;19;OTHER
am;20;OTHER
am;21;OTHER
am;22;OTHER
am;23;OTHER
am;24;OTHER
am;25;OTHER
am;26;OTHER
am;27;OTHER
am;28;OTHER
am;29;OTHER
am;30;OTHER
am;31;OTHER
am;32;OTHER
am;33;OTHER
am;34;OTHER
am;35;OTHER
am;36;OTHER
am;37;OTHER
am;38;OTHER
am;39;OTHER
am;40;OTHER
am;41;OTHER
am;42;OTHER
am;43;OTHER
am;44;OTHER
am;45;OTHER
am;46;OTHER
am;47;OTHER
am;48;OTHER
am;49;OTHER
am;50;OTHER
am;51;OTHER
am;52;OTHER
am;53;OTHER
am;54;OTHER
am;55;OTHER
am;56;OTHER
am;57;OTHER
am;58;OTHER
am;59;OTHER
am;60;OTHER
am;61;OTHER
am;62;OTHER
am;63;OTHER
am;64;OTHER
am;65;OTHER
am;66;OTHER
am;67;OTHER
am;68;OTHER
am;69;OTHER
am;70;OTHER
am;71;OTHER
am;72;OTHER
am;73;OTHER
am;74;OTHER
am;75;OTHER
am;76;OTHER
am;77;OTHER
am;78;OTHER
am;79;OTHER
am;80;OTHER
am;81;OTHER
am;82;OTHER
am;83;OTHER
am;84;OTHER
am;85;OTHER
am;86;OTHER
am;87;OTHER
am;88;OTHER
am;89;OTHER
am;90;OTHER
am;91;OTHER
am;92;OTHER
am;93;OTHER
am;94;OTHER
am;95;OTHER
am;96;OTHER
am;97;OTHER
am;98;OTHER
am;99;OTHER
am;100;OTHER
am;101;OTHER
am;102;OTHER
am;103;OTHER
am;104;OTHER
am;105;OTHER
am;106;OTHER
am;107;OTHER
am;108;OTHER
am;109;OTHER
am;110;OTHER
am;111;OTHER
am;112;OTHER
am;113;OTHER
am;114;OTHER
am;115;OTHER
am;116;OTHER
am;117;OTHER
am;118;OTHER
am;119;OTHER
am;120;OTHER
am;121;OTHER
am;122;OTHER
am;123;OTHER
am;124;OTHER
am;125;OTHER
am;126;OTHER
am;127;OTHER
am;128;OTHER
am;129;OTHER
am;130;OTHER
am;131;OTHER
am;132;OTHER
am;133;OTHER
am;134;OTHER
am;135;OTHER
am;136;OTHER
am;137;OTHER
am;138;OTHER
am;139;OTHER
am;140;OTHER
am;141;OTHER
am;142;OTHER
am;143;OTHER
am;144;OTHER
am;145;OTHER
am;146;OTHER
am;147;OTHER
am;148;OTHER
am;149;OTHER
am;150;OTHER
am;151;OTHER
am;152;OTHER
am;153;OTHER
am;154;OTHER
am;155;OTHER
am;156;OTHER
am;157;OTHER
am;158;OTHER
am;159;OTHER
am;160;OTHER
am;161;OTHER
am;162;OTHER
am;163;OTHER
am;164;OTHER
am;165;OTHER
am;166;OTHER
am;167;OTHER
am;168;OTHER
am;169;OTHER
am;170;OTHER
am;171;OTHER
am;172;OTHER
am;173;OTHER
am;174;OTHER
am;175;OTHER
am;176;OTHER
am;177;OTHER
am;178;OTHER
am;179;OTHER
am;180;OTHER
am;181;OTHER
am;182;OTHER
am;183;OTHER
am;184;OTHER
am;185;OTHER
am;186;OTHER
am;187;OTHER
am;188;OTHER
am;189;OTHER
am;190;OTHER
am;191;OTHER
am;192;OTHER
am;193;OTHER
am;194;OTHER
am;195;OTHER
am;196;OTHER
am;197;OTHER
am;198;OTHER
am;199;OTHER
am;200;OTHER
am;1000;OTHER
am;10000;OTHER
am;100000;OTHER
am;1000000;OTHER
am;1000001;OTHER
am;2000000;OTHER
am;1001;OTHER
am;1002;OTHER
am;1003;OTHER
am;1004;OTHER
am;1011;OTHER
am;1012;OTHER
am;1013;OTHER
am;1014;OTHER
am;1019;OTHER
am;1021;OTHER
am;1022;OTHER
am;1024;OTHER
am;1101;OTHER
am;1121;OTHER
am;5000;OTHER
am;15000;OTHER
am;20000;OTHER
am;40000;OTHER
am;60000;OTHER
am;80000;OTHER
am;1100000;OTHER
am;2100000;OTHER
am;3000000;OTHER
am;0.1;ONE
am;0.2;ONE
am;0.3;ONE
am;0.4;ONE
am;0.5;ONE
am;0.6;ONE
am;0.7;ONE
am;0.8;ONE
am;0.9;ONE
am;1.1;OTHER
am;1.2;OTHER
am;1.3;OTHER
am;1.4;OTHER
am;1.5;OTHER
am;1.6;OTHER
am;1.7;OTHER
am;1.8;OTHER
am;1.9;OTHER
am;2.1;OTHER
am;2.2;OTHER
am;2.3;OTHER
am;2.4;OTHER
am;2.5;OTHER
am;2.6;OTHER
am;2.7;OTHER
am;0.01;ONE
am;0.02;ONE
am;0.03;ONE
am;0.04;ONE
am;0.05;ONE
am;0.11;ONE
am;0.12;ONE
am;0.13;ONE
am;0.14;ONE
am;0.15;ONE
am;0.21;ONE
am;0.32;ONE
am;0.91;ONE
am;1.01;OTHER
am;1.11;OTHER
am;1.21;OTHER
am;10.1;OTHER
am;10.2;OTHER
am;100.1;OTHER
am;0.001;ONE
am;1.0E-4;ONE
am;-1;ONE
am;-5;OTHER
am;-1.5;OTHER
am;-21;OTHER
an;0;OTHER
an;1;ONE
an;2;OTHER
an;3;OTHER
an;4;OTHER
an;5;OTHER
an;6;OTHER
an;7;OTHER
an;8;OTHER
an;9;OTHER
an;10;OTHER
an;11;OTHER
an;12;OTHER
an;13;OTHER
an;14;OTHER
an;15;OTHER
an;16;OTHER
an;17;OTHER
an;18;OTHER
an;19;OTHER
an;20;OTHER
an;21;OTHER
an;22;OTHER
an;23;OTHER
an;24;OTHER
an;25;OTHER
an;26;OTHER
an;27;OTHER
an;28;OTHER
an;29;OTHER
an;30;OTHER
an;31;OTHER
an;32;OTHER
an;33;OTHER
an;34;OTHER
an;35;OTHER
an;36;OTHER
an;37;OTHER
an;38;OTHER
an;39;OTHER
an;40;OTHER
an;41;OTHER
an;42;OTHER
an;43;OTHER
an;44;OTHER
an;45;OTHER
an;46;OTHER
an;47;OTHER
an;48;OTHER
an;49;OTHER
an;50;OTHER
an;51;OTHER
an;52;OTHER
an;53;OTHER
an;54;OTHER
an;55;OTHER
an;56;OTHER
an;57;OTHER
an;58;OTHER
an;59;OTHER
an;60;OTHER
an;61;OTHER
an;62;OTHER
an;63;OTHER
an;64;OTHER
an;65;OTHER
an;66;OTHER
an;67;OTHER
an;68;OTHER
an;69;OTHER
an;70;OTHER
an;71;OTHER
an;72;OTHER
an;73;OTHER
an;74;OTHER
an;75;OTHER
an;76;OTHER
an;77;OTHER
an;78;OTHER
an;79;OTHER
an;80;OTHER
an;81;OTHER
an;82;OTHER
an;83;OTHER
an;84;OTHER
an;85;OTHER
an;86;OTHER
an;87;OTHER
an;88;OTHER
an;89;OTHER
an;90;OTHER
an;91;OTHER
an;92;OTHER
an;93;OTHER
an;94;OTHER
an;95;OTHER
an;96;OTHER
an;97;OTHER
an;98;OTHER
an;99;OTHER
an;100;OTHER
an;101;OTHER
an;102;OTHER
an;103;OTHER
an;104;OTHER
an;105;OTHER
an;106;OTHER
an;107;OTHER
an;108;OTHER
an;109;OTHER
an;110;OTHER
an;111;OTHER
an;112;OTHER
an;113;OTHER
an;114;OTHER
an;115;OTHER
an;116;OTHER
an;117;OTHER
an;118;OTHER
an;119;OTHER
an;120;OTHER
an;121;OTHER
an;122;OTHER
an;123;OTHER
an;124;OTHER
an;125;OTHER
an;126;OTHER
an;127;OTHER
an;128;OTHER
an;129;OTHER
an;130;OTHER
an;131;OTHER
an;132;OTHER
an;133;OTHER
an;134;OTHER
an;135;OTHER
an;136;OTHER
an;137;OTHER
an;138;OTHER
an;139;OTHER
an;140;OTHER
an;141;OTHER
an;142;OTHER
an;143;OTHER
an;144;OTHER
an;145;OTHER
an;146;OTHER
an;147;OTHER
an;148;OTHER
an;149;OTHER
an;150;OTHER
an;151;OTHER
an;152;OTHER
an;153;OTHER
an;154;OTHER
an;155;OTHER
an;156;OTHER
an;157;OTHER
an;158;OTHER
an;159;OTHER
an;160;OTHER
an;161;OTHER
an;162;OTHER
an;163;OTHER
an;164;OTHER
an;165;OTHER
an;166;OTHER
an;167;OTHER
an;168;OTHER
an;169;OTHER
an;170;OTHER
an;171;OTHER
an;172;OTHER
an;173;OTHER
an;174;OTHER
an;175;OTHER
an;176;OTHER
an;177;OTHER
an;178;OTHER
an;179;OTHER
an;180;OTHER
an;181;OTHER
an;182;OTHER
an;183;OTHER
an;184;OTHER
an;185;OTHER
an;186;OTHER
an;187;OTHER
an;188;OTHER
an;189;OTHER
an;190;OTHER
an;191;OTHER
an;192;OTHER
